C:\Users\Austin\workspace\AutoSW\NE_4.txt
Channel 3
Record Number 1
6230,0.617
6240,0.62
6250,0.62
6260,0.619
6270,0.616
6280,0.612
6290,0.6
6300,0.591
6310,0.583
6320,0.571
6330,0.561
6340,0.548
6350,0.532
6360,0.515
6370,0.496
6380,0.473
6390,0.45
6400,0.428
6410,0.404
6420,0.379
6430,0.35
6440,0.321
6450,0.294
6460,0.268
6470,0.241
6480,0.217
6490,0.192
6500,0.172
6510,0.151
6520,0.132
6530,0.123
6540,0.111
6550,0.104
6560,0.096
6570,0.089
6580,0.082
6590,0.079
6600,0.073
6610,0.068
6620,0.065
6630,0.059
6640,0.05
6650,0.044
6660,0.039
6670,0.034
6680,0.03
6690,0.028
6700,0.026
6710,0.023
6720,0.021
6730,0.013
6740,0.003
6750,-0.001
6760,-0.012
6770,-0.021
6780,-0.034
6790,-0.049
6800,-0.063
6810,-0.077
6820,-0.092
6830,-0.109
6840,-0.122
6850,-0.136
6860,-0.153
6870,-0.169
6880,-0.188
6890,-0.204
6900,-0.223
6910,-0.243
6920,-0.26
6930,-0.281
6940,-0.299
6950,-0.322
6960,-0.348
6970,-0.368
6980,-0.39
6990,-0.415
7000,-0.44
7010,-0.463
7020,-0.488
7030,-0.514
7040,-0.532
7050,-0.554
7060,-0.57
7070,-0.588
7080,-0.603
7090,-0.615
7100,-0.628
7110,-0.64
7120,-0.655
7130,-0.667
7140,-0.669
7150,-0.674
7160,-0.674
7170,-0.676
7180,-0.675
7190,-0.672
7200,-0.664
7210,-0.66
7220,-0.658
7230,-0.657
7240,-0.659
7250,-0.666
7260,-0.672
7270,-0.677
7280,-0.681
7290,-0.686
7300,-0.689
7310,-0.689
7320,-0.689
7330,-0.681
7340,-0.676
7350,-0.67
7360,-0.655
7370,-0.642
7380,-0.627
7390,-0.614
7400,-0.601
7410,-0.589
7420,-0.579
7430,-0.569
7440,-0.561
7450,-0.553
7460,-0.551
7470,-0.549
7480,-0.55
7490,-0.55
7500,-0.551
7510,-0.557
7520,-0.563
7530,-0.567
7540,-0.575
7550,-0.582
7560,-0.594
7570,-0.604
7580,-0.611
7590,-0.618
7600,-0.627
7610,-0.638
7620,-0.645
7630,-0.655
7640,-0.664
7650,-0.667
7660,-0.672
7670,-0.674
7680,-0.677
7690,-0.679
7700,-0.68
7710,-0.678
7720,-0.675
7730,-0.672
7740,-0.668
7750,-0.66
7760,-0.656
7770,-0.651
7780,-0.644
7790,-0.638
7800,-0.629
7810,-0.618
7820,-0.61
7830,-0.601
7840,-0.59
7850,-0.579
7860,-0.571
7870,-0.561
7880,-0.552
7890,-0.543
7900,-0.537
7910,-0.532
7920,-0.528
7930,-0.524
7940,-0.512
7950,-0.505
7960,-0.497
7970,-0.483
7980,-0.473
7990,-0.461
8000,-0.449
8010,-0.437
8020,-0.423
8030,-0.407
8040,-0.391
8050,-0.378
8060,-0.359
8070,-0.344
8080,-0.331
8090,-0.314
8100,-0.296
8110,-0.283
8120,-0.27
8130,-0.259
8140,-0.245
8150,-0.234
8160,-0.217
8170,-0.203
8180,-0.191
8190,-0.173
8200,-0.16
8210,-0.145
8220,-0.131
8230,-0.114
8240,-0.1
8250,-0.083
8260,-0.067
8270,-0.056
8280,-0.043
8290,-0.033
8300,-0.024
8310,-0.013
8320,0
8330,0.009
8340,0.017
8350,0.024
8360,0.036
8370,0.04
8380,0.053
8390,0.063
8400,0.07
8410,0.08
8420,0.089
8430,0.096
8440,0.103
8450,0.114
8460,0.123
8470,0.131
8480,0.144
8490,0.152
8500,0.164
8510,0.174
8520,0.183
8530,0.195
8540,0.207
8550,0.223
8560,0.237
8570,0.247
8580,0.264
8590,0.277
8600,0.294
8610,0.312
8620,0.328
8630,0.345
8640,0.358
8650,0.373
8660,0.384
8670,0.399
8680,0.41
8690,0.421
8700,0.434
8710,0.445
8720,0.454
8730,0.459
8740,0.466
8750,0.473
8760,0.48
8770,0.487
8780,0.491
8790,0.493
8800,0.496
8810,0.5
8820,0.504
8830,0.511
8840,0.52
8850,0.525
8860,0.534
8870,0.543
8880,0.55
8890,0.562
8900,0.573
8910,0.583
8920,0.596
8930,0.61
8940,0.623
8950,0.63
8960,0.64
8970,0.649
8980,0.659
8990,0.67
9000,0.676
9010,0.683
9020,0.692
9030,0.697
9040,0.702
9050,0.707
9060,0.718
9070,0.723
9080,0.726
9090,0.73
9100,0.732
9110,0.735
9120,0.736
9130,0.737
9140,0.741
9150,0.741
9160,0.741
9170,0.738
9180,0.733
9190,0.732
9200,0.729
9210,0.725
9220,0.725
9230,0.719
9240,0.715
9250,0.71
9260,0.705
9270,0.699
9280,0.694
9290,0.686
9300,0.675
9310,0.667
9320,0.654
9330,0.643
9340,0.633
9350,0.623
9360,0.613
9370,0.605
9380,0.597
9390,0.588
9400,0.578
9410,0.574
9420,0.569
9430,0.565
9440,0.561
9450,0.559
9460,0.554
9470,0.548
9480,0.545
9490,0.537
9500,0.537
9510,0.531
9520,0.522
9530,0.518
9540,0.51
9550,0.502
9560,0.495
9570,0.488
9580,0.482
9590,0.475
9600,0.468
9610,0.457
9620,0.447
9630,0.437
9640,0.423
9650,0.412
9660,0.396
9670,0.382
9680,0.361
9690,0.34
9700,0.323
9710,0.299
9720,0.283
9730,0.261
9740,0.24
9750,0.221
9760,0.2
9770,0.18
9780,0.16
9790,0.142
9800,0.125
9810,0.108
9820,0.091
9830,0.072
9840,0.053
9850,0.035
9860,0.019
9870,0.001
9880,-0.016
9890,-0.029
9900,-0.049
9910,-0.068
9920,-0.083
9930,-0.098
9940,-0.111
9950,-0.122
9960,-0.138
9970,-0.148
9980,-0.159
9990,-0.169
10000,-0.18
10010,-0.189
10020,-0.198
10030,-0.208
10040,-0.219
10050,-0.231
10060,-0.243
10070,-0.26
10080,-0.272
10090,-0.286
10100,-0.302
10110,-0.313
10120,-0.332
10130,-0.351
10140,-0.364
10150,-0.378
10160,-0.391
10170,-0.405
10180,-0.417
10190,-0.43
10200,-0.442
10210,-0.453
10220,-0.462
10230,-0.471
10240,-0.478
10250,-0.485
10260,-0.493
10270,-0.5
10280,-0.507
10290,-0.517
10300,-0.524
10310,-0.53
10320,-0.538
10330,-0.541
10340,-0.548
10350,-0.558
10360,-0.564
10370,-0.57
10380,-0.573
10390,-0.58
10400,-0.587
10410,-0.591
10420,-0.601
10430,-0.609
10440,-0.618
10450,-0.627
10460,-0.635
10470,-0.645
10480,-0.656
10490,-0.664
10500,-0.672
10510,-0.685
10520,-0.698
10530,-0.704
10540,-0.714
10550,-0.72
10560,-0.725
10570,-0.734
10580,-0.738
10590,-0.738
10600,-0.738
10610,-0.737
10620,-0.734
10630,-0.728
10640,-0.725
10650,-0.717
10660,-0.712
10670,-0.703
10680,-0.695
10690,-0.687
10700,-0.679
10710,-0.676
10720,-0.666
10730,-0.661
10740,-0.658
10750,-0.647
10760,-0.641
10770,-0.632
10780,-0.626
10790,-0.62
10800,-0.614
10810,-0.608
10820,-0.599
10830,-0.592
10840,-0.584
10850,-0.576
10860,-0.572
10870,-0.564
10880,-0.56
10890,-0.549
10900,-0.545
10910,-0.537
10920,-0.526
10930,-0.521
10940,-0.512
10950,-0.504
10960,-0.5
10970,-0.486
10980,-0.475
10990,-0.463
11000,-0.452
11010,-0.439
11020,-0.426
11030,-0.415
11040,-0.396
11050,-0.384
11060,-0.367
11070,-0.353
11080,-0.34
11090,-0.328
11100,-0.314
11110,-0.3
11120,-0.29
11130,-0.28
11140,-0.267
11150,-0.26
11160,-0.248
11170,-0.243
11180,-0.236
11190,-0.225
11200,-0.215
11210,-0.204
11220,-0.199
11230,-0.186
11240,-0.177
11250,-0.167
11260,-0.156
11270,-0.144
11280,-0.132
11290,-0.123
11300,-0.114
11310,-0.104
11320,-0.096
11330,-0.082
11340,-0.076
11350,-0.065
11360,-0.053
11370,-0.042
11380,-0.03
11390,-0.021
11400,-0.01
11410,0.003
11420,0.019
11430,0.033
11440,0.045
11450,0.063
11460,0.076
11470,0.091
11480,0.107
11490,0.122
11500,0.142
11510,0.155
11520,0.169
11530,0.186
11540,0.199
11550,0.218
11560,0.232
11570,0.247
11580,0.266
11590,0.283
11600,0.297
11610,0.311
11620,0.328
11630,0.343
11640,0.358
11650,0.376
11660,0.39
11670,0.406
11680,0.417
11690,0.429
11700,0.441
11710,0.454
11720,0.469
11730,0.477
11740,0.487
11750,0.497
11760,0.504
11770,0.514
11780,0.523
11790,0.53
11800,0.541
11810,0.549
11820,0.558
11830,0.562
11840,0.568
11850,0.575
11860,0.581
11870,0.588
11880,0.591
11890,0.596
11900,0.599
11910,0.601
11920,0.602
11930,0.606
11940,0.612
11950,0.612
11960,0.613
11970,0.618
11980,0.619
11990,0.622
12000,0.625
12010,0.627
12020,0.629
12030,0.632
12040,0.635
12050,0.633
12060,0.638
12070,0.64
12080,0.64
12090,0.644
12100,0.646
12110,0.647
12120,0.645
12130,0.644
12140,0.644
12150,0.644
12160,0.646
12170,0.644
12180,0.639
12190,0.639
12200,0.633
12210,0.628
12220,0.624
12230,0.621
12240,0.615
12250,0.61
12260,0.605
12270,0.597
12280,0.587
12290,0.58
12300,0.573
12310,0.565
12320,0.558
12330,0.553
12340,0.541
12350,0.531
12360,0.525
12370,0.515
12380,0.51
12390,0.503
12400,0.491
12410,0.483
12420,0.474
12430,0.465
12440,0.455
12450,0.448
12460,0.439
12470,0.429
12480,0.42
12490,0.41
12500,0.402
12510,0.392
12520,0.382
12530,0.375
12540,0.367
12550,0.362
12560,0.349
12570,0.339
12580,0.331
12590,0.321
12600,0.313
12610,0.304
12620,0.294
12630,0.283
12640,0.273
12650,0.259
12660,0.247
12670,0.238
12680,0.224
12690,0.21
12700,0.198
12710,0.182
12720,0.169
12730,0.153
12740,0.136
12750,0.122
12760,0.109
12770,0.095
12780,0.077
12790,0.059
12800,0.045
12810,0.028
12820,0.013
12830,0
12840,-0.015
12850,-0.032
12860,-0.047
12870,-0.064
12880,-0.079
12890,-0.09
12900,-0.105
12910,-0.12
12920,-0.133
12930,-0.146
12940,-0.16
12950,-0.174
12960,-0.189
12970,-0.197
12980,-0.209
12990,-0.218
13000,-0.227
13010,-0.242
13020,-0.248
13030,-0.255
13040,-0.261
13050,-0.267
13060,-0.271
13070,-0.279
13080,-0.287
13090,-0.29
13100,-0.296
13110,-0.3
13120,-0.305
13130,-0.312
13140,-0.318
13150,-0.323
13160,-0.33
13170,-0.339
13180,-0.347
13190,-0.35
13200,-0.359
13210,-0.367
13220,-0.376
13230,-0.384
13240,-0.394
13250,-0.402
13260,-0.408
13270,-0.417
13280,-0.423
13290,-0.434
13300,-0.445
13310,-0.451
13320,-0.462
13330,-0.467
13340,-0.475
13350,-0.484
13360,-0.491
13370,-0.498
13380,-0.505
13390,-0.515
13400,-0.523
13410,-0.525
13420,-0.533
13430,-0.538
13440,-0.543
13450,-0.548
13460,-0.554
13470,-0.557
13480,-0.558
13490,-0.562
13500,-0.558
13510,-0.56
13520,-0.564
13530,-0.561
13540,-0.56
13550,-0.556
13560,-0.553
13570,-0.552
13580,-0.547
13590,-0.544
13600,-0.541
13610,-0.538
13620,-0.537
13630,-0.529
13640,-0.526
13650,-0.524
13660,-0.522
13670,-0.517
13680,-0.519
13690,-0.516
13700,-0.513
13710,-0.512
13720,-0.508
13730,-0.508
13740,-0.509
13750,-0.507
13760,-0.509
13770,-0.505
13780,-0.506
13790,-0.506
13800,-0.506
13810,-0.506
13820,-0.505
13830,-0.506
13840,-0.505
13850,-0.505
13860,-0.502
13870,-0.5
13880,-0.497
13890,-0.491
13900,-0.49
13910,-0.487
13920,-0.48
13930,-0.473
13940,-0.464
13950,-0.458
13960,-0.451
13970,-0.444
13980,-0.435
13990,-0.426
14000,-0.417
14010,-0.408
14020,-0.397
14030,-0.387
14040,-0.378
14050,-0.367
14060,-0.357
14070,-0.346
14080,-0.332
14090,-0.322
14100,-0.309
14110,-0.295
14120,-0.286
14130,-0.276
14140,-0.261
14150,-0.248
14160,-0.236
14170,-0.226
14180,-0.214
14190,-0.203
14200,-0.193
14210,-0.181
14220,-0.17
14230,-0.16
14240,-0.149
14250,-0.14
14260,-0.131
14270,-0.125
14280,-0.116
14290,-0.108
14300,-0.101
14310,-0.092
14320,-0.087
14330,-0.078
14340,-0.072
14350,-0.069
14360,-0.063
14370,-0.054
14380,-0.047
14390,-0.042
14400,-0.035
14410,-0.028
14420,-0.023
14430,-0.013
14440,-0.004
14450,0.002
14460,0.012
14470,0.021
14480,0.031
14490,0.039
14500,0.054
14510,0.062
14520,0.075
14530,0.089
14540,0.098
14550,0.111
14560,0.124
14570,0.134
14580,0.149
14590,0.166
14600,0.181
14610,0.195
14620,0.21
14630,0.226
14640,0.236
14650,0.249
14660,0.265
14670,0.281
14680,0.296
14690,0.308
14700,0.319
14710,0.332
14720,0.345
14730,0.354
14740,0.362
14750,0.376
14760,0.383
14770,0.392
14780,0.398
14790,0.403
14800,0.409
14810,0.415
14820,0.424
14830,0.426
14840,0.43
14850,0.435
14860,0.437
14870,0.44
14880,0.442
14890,0.45
14900,0.452
14910,0.455
14920,0.457
14930,0.457
14940,0.463
14950,0.465
14960,0.467
14970,0.473
14980,0.478
14990,0.481
15000,0.485
15010,0.487
15020,0.491
15030,0.495
15040,0.501
15050,0.503
15060,0.507
15070,0.511
15080,0.511
15090,0.517
15100,0.519
15110,0.526
15120,0.527
15130,0.527
15140,0.533
15150,0.532
15160,0.534
15170,0.536
15180,0.536
15190,0.54
15200,0.539
15210,0.543
15220,0.539
15230,0.537
15240,0.536
15250,0.535
15260,0.536
15270,0.534
15280,0.534
15290,0.529
15300,0.525
15310,0.52
15320,0.518
15330,0.518
15340,0.513
15350,0.508
15360,0.504
15370,0.498
15380,0.494
15390,0.489
15400,0.483
15410,0.48
15420,0.475
15430,0.471
15440,0.462
15450,0.457
15460,0.452
15470,0.444
15480,0.438
15490,0.433
15500,0.428
15510,0.418
15520,0.408
15530,0.4
15540,0.391
15550,0.387
15560,0.376
15570,0.366
15580,0.359
15590,0.35
15600,0.34
15610,0.33
15620,0.322
15630,0.315
15640,0.307
15650,0.298
15660,0.29
15670,0.282
15680,0.273
15690,0.264
15700,0.258
15710,0.251
15720,0.245
15730,0.232
15740,0.223
15750,0.215
15760,0.206
15770,0.199
15780,0.192
15790,0.18
15800,0.173
15810,0.164
15820,0.155
15830,0.146
15840,0.139
15850,0.131
15860,0.121
15870,0.117
15880,0.106
15890,0.099
15900,0.088
15910,0.08
15920,0.075
15930,0.067
15940,0.062
15950,0.05
15960,0.041
15970,0.035
15980,0.026
15990,0.021
16000,0.014
16010,0.004
16020,0
16030,-0.01
16040,-0.019
16050,-0.029
16060,-0.035
16070,-0.043
16080,-0.051
16090,-0.058
16100,-0.067
16110,-0.076
16120,-0.087
16130,-0.097
16140,-0.104
16150,-0.115
16160,-0.121
16170,-0.133
16180,-0.145
16190,-0.153
16200,-0.164
16210,-0.174
16220,-0.182
16230,-0.193
16240,-0.202
16250,-0.213
16260,-0.222
16270,-0.235
16280,-0.242
16290,-0.251
16300,-0.263
16310,-0.27
16320,-0.279
16330,-0.287
16340,-0.298
16350,-0.307
16360,-0.315
16370,-0.321
16380,-0.327
16390,-0.335
16400,-0.348
16410,-0.353
16420,-0.361
16430,-0.369
16440,-0.374
16450,-0.379
16460,-0.386
16470,-0.392
16480,-0.396
16490,-0.404
16500,-0.407
16510,-0.412
16520,-0.415
16530,-0.419
16540,-0.422
16550,-0.424
16560,-0.43
16570,-0.434
16580,-0.435
16590,-0.438
16600,-0.439
16610,-0.44
16620,-0.446
16630,-0.448
16640,-0.449
16650,-0.451
16660,-0.453
16670,-0.451
16680,-0.454
16690,-0.456
16700,-0.457
16710,-0.459
16720,-0.457
16730,-0.457
16740,-0.458
16750,-0.457
16760,-0.458
16770,-0.456
16780,-0.459
16790,-0.462
16800,-0.459
16810,-0.458
16820,-0.458
16830,-0.458
16840,-0.461
16850,-0.462
16860,-0.462
16870,-0.461
16880,-0.462
16890,-0.459
16900,-0.46
16910,-0.463
16920,-0.463
16930,-0.464
16940,-0.464
16950,-0.464
16960,-0.465
16970,-0.463
16980,-0.463
16990,-0.462
17000,-0.462
17010,-0.465
17020,-0.462
17030,-0.458
17040,-0.456
17050,-0.452
17060,-0.449
17070,-0.449
17080,-0.446
17090,-0.442
17100,-0.437
17110,-0.428
17120,-0.424
17130,-0.421
17140,-0.414
17150,-0.407
17160,-0.401
17170,-0.394
17180,-0.386
17190,-0.375
17200,-0.368
17210,-0.36
17220,-0.351
17230,-0.346
17240,-0.336
17250,-0.325
17260,-0.315
17270,-0.308
17280,-0.297
17290,-0.289
17300,-0.282
17310,-0.272
17320,-0.262
17330,-0.252
17340,-0.241
17350,-0.234
17360,-0.225
17370,-0.217
17380,-0.207
17390,-0.2
17400,-0.193
17410,-0.179
17420,-0.173
17430,-0.164
17440,-0.157
17450,-0.151
17460,-0.141
17470,-0.133
17480,-0.125
17490,-0.119
17500,-0.109
17510,-0.104
17520,-0.099
17530,-0.089
17540,-0.079
17550,-0.07
17560,-0.063
17570,-0.057
17580,-0.046
17590,-0.04
17600,-0.029
17610,-0.021
17620,-0.012
17630,0
17640,0.008
17650,0.017
17660,0.025
17670,0.036
17680,0.044
17690,0.054
17700,0.066
17710,0.074
17720,0.085
17730,0.095
17740,0.101
17750,0.112
17760,0.122
17770,0.134
17780,0.141
17790,0.149
17800,0.16
17810,0.167
17820,0.179
17830,0.186
17840,0.194
17850,0.205
17860,0.213
17870,0.221
17880,0.228
17890,0.237
17900,0.243
17910,0.25
17920,0.261
17930,0.267
17940,0.275
17950,0.28
17960,0.283
17970,0.29
17980,0.298
17990,0.307
18000,0.31
18010,0.317
18020,0.323
18030,0.327
18040,0.331
18050,0.338
18060,0.345
18070,0.349
18080,0.355
18090,0.359
18100,0.362
18110,0.371
18120,0.37
18130,0.374
18140,0.381
18150,0.385
18160,0.39
18170,0.392
18180,0.392
18190,0.397
18200,0.398
18210,0.404
18220,0.405
18230,0.405
18240,0.411
18250,0.409
18260,0.41
18270,0.413
18280,0.415
18290,0.414
18300,0.416
18310,0.42
18320,0.417
18330,0.42
18340,0.419
18350,0.418
18360,0.42
18370,0.421
18380,0.423
18390,0.419
18400,0.418
18410,0.418
18420,0.416
18430,0.417
18440,0.416
18450,0.414
18460,0.415
18470,0.411
18480,0.408
18490,0.407
18500,0.41
18510,0.407
18520,0.405
18530,0.407
18540,0.405
18550,0.404
18560,0.403
18570,0.399
18580,0.402
18590,0.401
18600,0.403
18610,0.399
18620,0.397
18630,0.397
18640,0.394
18650,0.394
18660,0.394
18670,0.392
18680,0.39
18690,0.387
18700,0.384
18710,0.379
18720,0.38
18730,0.376
18740,0.37
18750,0.368
18760,0.362
18770,0.36
18780,0.351
18790,0.343
18800,0.34
18810,0.336
18820,0.33
18830,0.322
18840,0.313
18850,0.306
18860,0.299
18870,0.294
18880,0.287
18890,0.282
18900,0.273
18910,0.264
18920,0.256
18930,0.246
18940,0.244
18950,0.235
18960,0.225
18970,0.22
18980,0.214
18990,0.204
19000,0.196
19010,0.189
19020,0.183
19030,0.175
19040,0.17
19050,0.16
19060,0.152
19070,0.145
19080,0.137
19090,0.129
19100,0.124
19110,0.12
19120,0.109
19130,0.101
19140,0.095
19150,0.084
19160,0.081
19170,0.073
19180,0.064
19190,0.057
19200,0.051
19210,0.044
19220,0.033
19230,0.024
19240,0.017
19250,0.012
19260,0.005
19270,-0.003
19280,-0.012
19290,-0.021
19300,-0.028
19310,-0.036
19320,-0.044
19330,-0.046
19340,-0.057
19350,-0.068
19360,-0.073
19370,-0.082
19380,-0.087
19390,-0.094
19400,-0.102
19410,-0.107
19420,-0.115
19430,-0.121
19440,-0.13
19450,-0.138
19460,-0.142
19470,-0.15
19480,-0.157
19490,-0.163
19500,-0.17
19510,-0.181
19520,-0.187
19530,-0.195
19540,-0.202
19550,-0.205
19560,-0.212
19570,-0.222
19580,-0.226
19590,-0.233
19600,-0.239
19610,-0.245
19620,-0.251
19630,-0.257
19640,-0.263
19650,-0.269
19660,-0.275
19670,-0.282
19680,-0.286
19690,-0.293
19700,-0.297
19710,-0.302
19720,-0.307
19730,-0.316
19740,-0.322
19750,-0.324
19760,-0.33
19770,-0.331
19780,-0.336
19790,-0.343
19800,-0.347
19810,-0.348
19820,-0.35
19830,-0.355
19840,-0.357
19850,-0.358
19860,-0.362
19870,-0.362
19880,-0.367
19890,-0.367
19900,-0.369
19910,-0.371
19920,-0.371
19930,-0.373
19940,-0.372
19950,-0.375
19960,-0.379
19970,-0.376
19980,-0.377
19990,-0.377
20000,-0.377
20010,-0.381
20020,-0.38
20030,-0.38
20040,-0.381
20050,-0.381
20060,-0.381
20070,-0.379
20080,-0.38
20090,-0.378
20100,-0.378
20110,-0.379
20120,-0.377
20130,-0.377
20140,-0.373
20150,-0.375
20160,-0.369
20170,-0.369
20180,-0.372
20190,-0.368
20200,-0.365
20210,-0.362
20220,-0.359
20230,-0.357
20240,-0.357
20250,-0.355
20260,-0.351
20270,-0.35
20280,-0.344
20290,-0.34
20300,-0.338
20310,-0.335
20320,-0.332
20330,-0.327
20340,-0.324
20350,-0.319
20360,-0.313
20370,-0.31
20380,-0.302
20390,-0.3
20400,-0.3
20410,-0.292
20420,-0.284
20430,-0.279
20440,-0.274
20450,-0.268
20460,-0.264
20470,-0.261
Record Number 4
0,0.004
10,0.001
20,0
30,0
40,0
50,0
60,0
70,0.001
80,0.002
90,0.001
100,0
110,-0.001
120,0.002
130,0.002
140,0
150,0.001
160,0.002
170,0.003
180,0
190,0
200,0.001
210,0
220,0.003
230,0.002
240,0
250,0
260,0
270,0
280,0
290,0.003
300,0.001
310,0
320,0.001
330,0.001
340,0
350,0
360,0
370,0.001
380,0
390,0.003
400,0
410,0
420,0.001
430,0
440,0.002
450,0.002
460,0
470,0.001
480,0
490,0
500,0
510,0.003
520,0.002
530,0
540,0
550,0
560,0
570,0.001
580,0
590,0.001
600,0.002
610,0.002
620,0
630,-0.002
640,0
650,0.001
660,0.002
670,0.003
680,0.003
690,0
700,0
710,0.001
720,0
730,0.003
740,0.003
750,0.001
760,0.001
770,0.001
780,0
790,0.001
800,0
810,0.002
820,0
830,0.002
840,0.001
850,0
860,0
870,0.002
880,0.001
890,0.001
900,0.004
910,0.002
920,0
930,0.001
940,0
950,0.002
960,0.002
970,0
980,0.001
990,0.001
1000,0.002
1010,0
1020,0
1030,0.002
1040,0.002
1050,0.002
1060,0.001
1070,0
1080,0
1090,0
1100,0.001
1110,0.001
1120,0.004
1130,0
1140,-0.002
1150,0
1160,0
1170,0.002
1180,0.002
1190,0
1200,0.001
1210,0
1220,0
1230,0
1240,0
1250,0.003
1260,0.001
1270,0
1280,0.002
1290,0.001
1300,0
1310,0
1320,0.002
1330,0.001
1340,0.004
1350,0
1360,0
1370,0
1380,0
1390,0.002
1400,0.001
1410,0.001
1420,0.001
1430,0
1440,0.002
1450,0
1460,0
1470,0.001
1480,0.003
1490,0.001
1500,0
1510,0.001
1520,0
1530,0
1540,0.002
1550,0.001
1560,0.003
1570,0.002
1580,-0.001
1590,0
1600,0.001
1610,0.003
1620,0.001
1630,0.001
1640,0.002
1650,0
1660,0
1670,0
1680,0.002
1690,0.003
1700,0.002
1710,0.001
1720,0
1730,0.003
1740,0
1750,0
1760,0.002
1770,0.001
1780,0.001
1790,0.002
1800,0
1810,0
1820,0
1830,0.002
1840,0.001
1850,0.002
1860,0.003
1870,0.004
1880,0.01
1890,0.021
1900,0.044
1910,0.059
1920,0.099
1930,0.159
1940,0.191
1950,0.279
1960,0.236
1970,0.227
1980,-0.056
1990,-0.48
2000,-0.867
2010,-1.441
2020,-1.858
2030,-2.159
2040,-2.386
2050,-2.602
2060,-2.802
2070,-2.744
2080,-2.913
2090,-2.822
2100,-2.327
2110,-2.297
2120,-1.993
2130,-1.725
2140,-1.677
2150,-1.582
2160,-1.309
2170,-1.215
2180,-1.109
2190,-0.79
2200,-0.532
2210,-0.28
2220,0.029
2230,0.284
2240,0.494
2250,0.798
2260,1.081
2270,1.297
2280,1.523
2290,1.646
2300,1.551
2310,1.54
2320,1.44
2330,1.305
2340,1.2
2350,1.008
2360,0.838
2370,0.713
2380,0.534
2390,0.402
2400,0.317
2410,0.233
2420,0.204
2430,0.211
2440,0.137
2450,0.048
2460,-0.037
2470,-0.157
2480,-0.313
2490,-0.404
2500,-0.485
2510,-0.577
2520,-0.598
2530,-0.621
2540,-0.653
2550,-0.621
2560,-0.581
2570,-0.517
2580,-0.406
2590,-0.301
2600,-0.224
2610,-0.125
2620,-0.028
2630,0.081
2640,0.226
2650,0.385
2660,0.535
2670,0.688
2680,0.826
2690,0.944
2700,1.063
2710,1.157
2720,1.23
2730,1.27
2740,1.292
2750,1.302
2760,1.3
2770,1.291
2780,1.282
2790,1.275
2800,1.27
2810,1.258
2820,1.243
2830,1.243
2840,1.251
2850,1.243
2860,1.215
2870,1.187
2880,1.164
2890,1.139
2900,1.113
2910,1.073
2920,1.023
2930,0.976
2940,0.928
2950,0.886
2960,0.835
2970,0.787
2980,0.746
2990,0.679
3000,0.631
3010,0.588
3020,0.544
3030,0.511
3040,0.476
3050,0.434
3060,0.388
3070,0.353
3080,0.334
3090,0.309
3100,0.307
3110,0.305
3120,0.298
3130,0.31
3140,0.335
3150,0.363
3160,0.404
3170,0.442
3180,0.481
3190,0.523
3200,0.573
3210,0.609
3220,0.636
3230,0.658
3240,0.669
3250,0.679
3260,0.695
3270,0.71
3280,0.727
3290,0.741
3300,0.76
3310,0.777
3320,0.791
3330,0.803
3340,0.818
3350,0.83
3360,0.857
3370,0.878
3380,0.878
3390,0.869
3400,0.853
3410,0.826
3420,0.792
3430,0.758
3440,0.719
3450,0.678
3460,0.635
3470,0.578
3480,0.504
3490,0.442
3500,0.367
3510,0.296
3520,0.226
3530,0.149
3540,0.076
3550,0.01
3560,-0.045
3570,-0.099
3580,-0.138
3590,-0.16
3600,-0.178
3610,-0.182
3620,-0.179
3630,-0.176
3640,-0.163
3650,-0.153
3660,-0.144
3670,-0.129
3680,-0.109
3690,-0.084
3700,-0.059
3710,-0.029
3720,0.001
3730,0.032
3740,0.066
3750,0.096
3760,0.122
3770,0.134
3780,0.139
3790,0.132
3800,0.118
3810,0.102
3820,0.079
3830,0.039
3840,-0.008
3850,-0.062
3860,-0.124
3870,-0.192
3880,-0.264
3890,-0.341
3900,-0.429
3910,-0.527
3920,-0.63
3930,-0.736
3940,-0.84
3950,-0.937
3960,-1.033
3970,-1.116
3980,-1.193
3990,-1.262
4000,-1.312
4010,-1.353
4020,-1.379
4030,-1.39
4040,-1.391
4050,-1.382
4060,-1.364
4070,-1.332
4080,-1.289
4090,-1.233
4100,-1.164
4110,-1.085
4120,-0.991
4130,-0.895
4140,-0.802
4150,-0.718
4160,-0.641
4170,-0.574
4180,-0.522
4190,-0.482
4200,-0.449
4210,-0.428
4220,-0.417
4230,-0.421
4240,-0.436
4250,-0.452
4260,-0.471
4270,-0.5
4280,-0.533
4290,-0.573
4300,-0.624
4310,-0.679
4320,-0.735
4330,-0.793
4340,-0.847
4350,-0.895
4360,-0.939
4370,-0.978
4380,-1.003
4390,-1.019
4400,-1.026
4410,-1.022
4420,-1.003
4430,-0.981
4440,-0.956
4450,-0.929
4460,-0.907
4470,-0.885
4480,-0.867
4490,-0.854
4500,-0.847
4510,-0.836
4520,-0.829
4530,-0.817
4540,-0.795
4550,-0.766
4560,-0.731
4570,-0.697
4580,-0.669
4590,-0.649
4600,-0.637
4610,-0.634
4620,-0.641
4630,-0.651
4640,-0.658
4650,-0.674
4660,-0.687
4670,-0.694
4680,-0.691
4690,-0.682
4700,-0.665
4710,-0.643
4720,-0.619
4730,-0.588
4740,-0.563
4750,-0.547
4760,-0.535
